Nrr1,Clsdt,Nrrdata,Nrrdaydt,Nrrwkdt,Nrrmtdt
NRI01,20100521,2.250000,0.006100,0.042800,0.185600
NRI01,20100522,2.250000,0.006100,0.042800,0.185600
NRI01,20100523,2.250000,0.006100,0.042800,0.185600
NRI01,20100524,2.250000,0.006100,0.042800,0.185600
NRI01,20100525,2.250000,0.006100,0.042800,0.185600
NRI01,20100526,2.250000,0.006100,0.042800,0.185600
NRI01,20100527,2.250000,0.006100,0.042800,0.185600
NRI01,20100528,2.250000,0.006100,0.042800,0.185600
NRI01,20100529,2.250000,0.006100,0.042800,0.185600
NRI01,20100530,2.250000,0.006100,0.042800,0.185600
NRI01,20100531,2.250000,0.006100,0.042800,0.185600
NRI01,20100601,2.250000,0.006100,0.042800,0.185600
NRI01,20100602,2.250000,0.006100,0.042800,0.185600
NRI01,20100603,2.250000,0.006100,0.042800,0.185600
NRI01,20100604,2.250000,0.006100,0.042800,0.185600
NRI01,20100605,2.250000,0.006100,0.042800,0.185600
NRI01,20100606,2.250000,0.006100,0.042800,0.185600
NRI01,20100607,2.250000,0.006100,0.042800,0.185600
NRI01,20100608,2.250000,0.006100,0.042800,0.185600
NRI01,20100609,2.250000,0.006100,0.042800,0.185600
NRI01,20100610,2.250000,0.006100,0.042800,0.185600
NRI01,20100611,2.250000,0.006100,0.042800,0.185600
NRI01,20100612,2.250000,0.006100,0.042800,0.185600
NRI01,20100613,2.250000,0.006100,0.042800,0.185600
NRI01,20100614,2.250000,0.006100,0.042800,0.185600
NRI01,20100615,2.250000,0.006100,0.042800,0.185600
NRI01,20100616,2.250000,0.006100,0.042800,0.185600
NRI01,20100617,2.250000,0.006100,0.042800,0.185600
NRI01,20100618,2.250000,0.006100,0.042800,0.185600
NRI01,20100619,2.250000,0.006100,0.042800,0.185600
NRI01,20100620,2.250000,0.006100,0.042800,0.185600
NRI01,20100621,2.250000,0.006100,0.042800,0.185600
NRI01,20100622,2.250000,0.006100,0.042800,0.185600
NRI01,20100623,2.250000,0.006100,0.042800,0.185600
NRI01,20100624,2.250000,0.006100,0.042800,0.185600
NRI01,20100625,2.250000,0.006100,0.042800,0.185600
NRI01,20100626,2.250000,0.006100,0.042800,0.185600
NRI01,20100627,2.250000,0.006100,0.042800,0.185600
NRI01,20100628,2.250000,0.006100,0.042800,0.185600
NRI01,20100629,2.250000,0.006100,0.042800,0.185600
NRI01,20100630,2.250000,0.006100,0.042800,0.185600
NRI01,20100701,2.250000,0.006100,0.042800,0.185600
NRI01,20100702,2.250000,0.006100,0.042800,0.185600
NRI01,20100703,2.250000,0.006100,0.042800,0.185600
NRI01,20100704,2.250000,0.006100,0.042800,0.185600
NRI01,20100705,2.250000,0.006100,0.042800,0.185600
NRI01,20100706,2.250000,0.006100,0.042800,0.185600
NRI01,20100707,2.250000,0.006100,0.042800,0.185600
NRI01,20100708,2.250000,0.006100,0.042800,0.185600
NRI01,20100709,2.250000,0.006100,0.042800,0.185600
NRI01,20100710,2.250000,0.006100,0.042800,0.185600
NRI01,20100711,2.250000,0.006100,0.042800,0.185600
NRI01,20100712,2.250000,0.006100,0.042800,0.185600
NRI01,20100713,2.250000,0.006100,0.042800,0.185600
NRI01,20100714,2.250000,0.006100,0.042800,0.185600
NRI01,20100715,2.250000,0.006100,0.042800,0.185600
NRI01,20100716,2.250000,0.006100,0.042800,0.185600
NRI01,20100717,2.250000,0.006100,0.042800,0.185600
NRI01,20100718,2.250000,0.006100,0.042800,0.185600
NRI01,20100719,2.250000,0.006100,0.042800,0.185600
NRI01,20100720,2.250000,0.006100,0.042800,0.185600
NRI01,20100721,2.250000,0.006100,0.042800,0.185600
NRI01,20100722,2.250000,0.006100,0.042800,0.185600
NRI01,20100723,2.250000,0.006100,0.042800,0.185600
NRI01,20100724,2.250000,0.006100,0.042800,0.185600
NRI01,20100725,2.250000,0.006100,0.042800,0.185600
NRI01,20100726,2.250000,0.006100,0.042800,0.185600
NRI01,20100727,2.250000,0.006100,0.042800,0.185600
NRI01,20100728,2.250000,0.006100,0.042800,0.185600
NRI01,20100729,2.250000,0.006100,0.042800,0.185600
NRI01,20100730,2.250000,0.006100,0.042800,0.185600
NRI01,20100731,2.250000,0.006100,0.042800,0.185600
NRI01,20100801,2.250000,0.006100,0.042800,0.185600
NRI01,20100802,2.250000,0.006100,0.042800,0.185600
NRI01,20100803,2.250000,0.006100,0.042800,0.185600
NRI01,20100804,2.250000,0.006100,0.042800,0.185600
NRI01,20100805,2.250000,0.006100,0.042800,0.185600
NRI01,20100806,2.250000,0.006100,0.042800,0.185600
NRI01,20100807,2.250000,0.006100,0.042800,0.185600
NRI01,20100808,2.250000,0.006100,0.042800,0.185600
NRI01,20100809,2.250000,0.006100,0.042800,0.185600
NRI01,20100810,2.250000,0.006100,0.042800,0.185600
NRI01,20100811,2.250000,0.006100,0.042800,0.185600
NRI01,20100812,2.250000,0.006100,0.042800,0.185600
NRI01,20100813,2.250000,0.006100,0.042800,0.185600
NRI01,20100814,2.250000,0.006100,0.042800,0.185600
NRI01,20100815,2.250000,0.006100,0.042800,0.185600
NRI01,20100816,2.250000,0.006100,0.042800,0.185600
NRI01,20100817,2.250000,0.006100,0.042800,0.185600
NRI01,20100818,2.250000,0.006100,0.042800,0.185600
NRI01,20100819,2.250000,0.006100,0.042800,0.185600
NRI01,20100820,2.250000,0.006100,0.042800,0.185600
NRI01,20100821,2.250000,0.006100,0.042800,0.185600
NRI01,20100822,2.250000,0.006100,0.042800,0.185600
NRI01,20100823,2.250000,0.006100,0.042800,0.185600
NRI01,20100824,2.250000,0.006100,0.042800,0.185600
NRI01,20100825,2.250000,0.006100,0.042800,0.185600
NRI01,20100826,2.250000,0.006100,0.042800,0.185600
NRI01,20100827,2.250000,0.006100,0.042800,0.185600
NRI01,20100828,2.250000,0.006100,0.042800,0.185600
NRI01,20100829,2.250000,0.006100,0.042800,0.185600
NRI01,20100830,2.250000,0.006100,0.042800,0.185600
NRI01,20100831,2.250000,0.006100,0.042800,0.185600
NRI01,20100901,2.250000,0.006100,0.042800,0.185600
NRI01,20100902,2.250000,0.006100,0.042800,0.185600
NRI01,20100903,2.250000,0.006100,0.042800,0.185600
NRI01,20100904,2.250000,0.006100,0.042800,0.185600
NRI01,20100905,2.250000,0.006100,0.042800,0.185600
NRI01,20100906,2.250000,0.006100,0.042800,0.185600
NRI01,20100907,2.250000,0.006100,0.042800,0.185600
NRI01,20100908,2.250000,0.006100,0.042800,0.185600
NRI01,20100909,2.250000,0.006100,0.042800,0.185600
NRI01,20100910,2.250000,0.006100,0.042800,0.185600
NRI01,20100911,2.250000,0.006100,0.042800,0.185600
NRI01,20100912,2.250000,0.006100,0.042800,0.185600
NRI01,20100913,2.250000,0.006100,0.042800,0.185600
NRI01,20100914,2.250000,0.006100,0.042800,0.185600
NRI01,20100915,2.250000,0.006100,0.042800,0.185600
NRI01,20100916,2.250000,0.006100,0.042800,0.185600
NRI01,20100917,2.250000,0.006100,0.042800,0.185600
NRI01,20100918,2.250000,0.006100,0.042800,0.185600
NRI01,20100919,2.250000,0.006100,0.042800,0.185600
NRI01,20100920,2.250000,0.006100,0.042800,0.185600
NRI01,20100921,2.250000,0.006100,0.042800,0.185600
NRI01,20100922,2.250000,0.006100,0.042800,0.185600
NRI01,20100923,2.250000,0.006100,0.042800,0.185600
NRI01,20100924,2.250000,0.006100,0.042800,0.185600
NRI01,20100925,2.250000,0.006100,0.042800,0.185600
NRI01,20100926,2.250000,0.006100,0.042800,0.185600
NRI01,20100927,2.250000,0.006100,0.042800,0.185600
NRI01,20100928,2.250000,0.006100,0.042800,0.185600
NRI01,20100929,2.250000,0.006100,0.042800,0.185600
NRI01,20100930,2.250000,0.006100,0.042800,0.185600
NRI01,20101001,2.250000,0.006100,0.042800,0.185600
NRI01,20101002,2.250000,0.006100,0.042800,0.185600
NRI01,20101003,2.250000,0.006100,0.042800,0.185600
NRI01,20101004,2.250000,0.006100,0.042800,0.185600
NRI01,20101005,2.250000,0.006100,0.042800,0.185600
NRI01,20101006,2.250000,0.006100,0.042800,0.185600
NRI01,20101007,2.250000,0.006100,0.042800,0.185600
NRI01,20101008,2.250000,0.006100,0.042800,0.185600
NRI01,20101009,2.250000,0.006100,0.042800,0.185600
NRI01,20101010,2.250000,0.006100,0.042800,0.185600
NRI01,20101011,2.250000,0.006100,0.042800,0.185600
NRI01,20101012,2.250000,0.006100,0.042800,0.185600
NRI01,20101013,2.250000,0.006100,0.042800,0.185600
NRI01,20101014,2.250000,0.006100,0.042800,0.185600
NRI01,20101015,2.250000,0.006100,0.042800,0.185600
NRI01,20101016,2.250000,0.006100,0.042800,0.185600
NRI01,20101017,2.250000,0.006100,0.042800,0.185600
NRI01,20101018,2.250000,0.006100,0.042800,0.185600
NRI01,20101019,2.250000,0.006100,0.042800,0.185600
NRI01,20101020,2.500000,0.006800,0.047500,0.206000
NRI01,20101021,2.500000,0.006800,0.047500,0.206000
NRI01,20101022,2.500000,0.006800,0.047500,0.206000
NRI01,20101023,2.500000,0.006800,0.047500,0.206000
NRI01,20101024,2.500000,0.006800,0.047500,0.206000
NRI01,20101025,2.500000,0.006800,0.047500,0.206000
NRI01,20101026,2.500000,0.006800,0.047500,0.206000
NRI01,20101027,2.500000,0.006800,0.047500,0.206000
NRI01,20101028,2.500000,0.006800,0.047500,0.206000
NRI01,20101029,2.500000,0.006800,0.047500,0.206000
NRI01,20101030,2.500000,0.006800,0.047500,0.206000
NRI01,20101031,2.500000,0.006800,0.047500,0.206000
NRI01,20101101,2.500000,0.006800,0.047500,0.206000
NRI01,20101102,2.500000,0.006800,0.047500,0.206000
NRI01,20101103,2.500000,0.006800,0.047500,0.206000
NRI01,20101104,2.500000,0.006800,0.047500,0.206000
NRI01,20101105,2.500000,0.006800,0.047500,0.206000
NRI01,20101106,2.500000,0.006800,0.047500,0.206000
NRI01,20101107,2.500000,0.006800,0.047500,0.206000
NRI01,20101108,2.500000,0.006800,0.047500,0.206000
NRI01,20101109,2.500000,0.006800,0.047500,0.206000
NRI01,20101110,2.500000,0.006800,0.047500,0.206000
NRI01,20101111,2.500000,0.006800,0.047500,0.206000
NRI01,20101112,2.500000,0.006800,0.047500,0.206000
NRI01,20101113,2.500000,0.006800,0.047500,0.206000
NRI01,20101114,2.500000,0.006800,0.047500,0.206000
NRI01,20101115,2.500000,0.006800,0.047500,0.206000
NRI01,20101116,2.500000,0.006800,0.047500,0.206000
NRI01,20101117,2.500000,0.006800,0.047500,0.206000
NRI01,20101118,2.500000,0.006800,0.047500,0.206000
NRI01,20101119,2.500000,0.006800,0.047500,0.206000
NRI01,20101120,2.500000,0.006800,0.047500,0.206000
NRI01,20101121,2.500000,0.006800,0.047500,0.206000
NRI01,20101122,2.500000,0.006800,0.047500,0.206000
NRI01,20101123,2.500000,0.006800,0.047500,0.206000
NRI01,20101124,2.500000,0.006800,0.047500,0.206000
NRI01,20101125,2.500000,0.006800,0.047500,0.206000
NRI01,20101126,2.500000,0.006800,0.047500,0.206000
NRI01,20101127,2.500000,0.006800,0.047500,0.206000
NRI01,20101128,2.500000,0.006800,0.047500,0.206000
NRI01,20101129,2.500000,0.006800,0.047500,0.206000
NRI01,20101130,2.500000,0.006800,0.047500,0.206000
NRI01,20101201,2.500000,0.006800,0.047500,0.206000
NRI01,20101202,2.500000,0.006800,0.047500,0.206000
NRI01,20101203,2.500000,0.006800,0.047500,0.206000
NRI01,20101204,2.500000,0.006800,0.047500,0.206000
NRI01,20101205,2.500000,0.006800,0.047500,0.206000
NRI01,20101206,2.500000,0.006800,0.047500,0.206000
NRI01,20101207,2.500000,0.006800,0.047500,0.206000
NRI01,20101208,2.500000,0.006800,0.047500,0.206000
NRI01,20101209,2.500000,0.006800,0.047500,0.206000
NRI01,20101210,2.500000,0.006800,0.047500,0.206000
NRI01,20101211,2.500000,0.006800,0.047500,0.206000
NRI01,20101212,2.500000,0.006800,0.047500,0.206000
NRI01,20101213,2.500000,0.006800,0.047500,0.206000
NRI01,20101214,2.500000,0.006800,0.047500,0.206000
NRI01,20101215,2.500000,0.006800,0.047500,0.206000
NRI01,20101216,2.500000,0.006800,0.047500,0.206000
NRI01,20101217,2.500000,0.006800,0.047500,0.206000
NRI01,20101218,2.500000,0.006800,0.047500,0.206000
NRI01,20101219,2.500000,0.006800,0.047500,0.206000
NRI01,20101220,2.500000,0.006800,0.047500,0.206000
NRI01,20101221,2.500000,0.006800,0.047500,0.206000
NRI01,20101222,2.500000,0.006800,0.047500,0.206000
NRI01,20101223,2.500000,0.006800,0.047500,0.206000
NRI01,20101224,2.500000,0.006800,0.047500,0.206000
NRI01,20101225,2.500000,0.006800,0.047500,0.206000
NRI01,20101226,2.750000,0.007400,0.052200,0.226300
NRI01,20101227,2.750000,0.007400,0.052200,0.226300
NRI01,20101228,2.750000,0.007400,0.052200,0.226300
NRI01,20101229,2.750000,0.007400,0.052200,0.226300
NRI01,20101230,2.750000,0.007400,0.052200,0.226300
NRI01,20101231,2.750000,0.007400,0.052200,0.226300
NRI01,20110101,2.750000,0.007400,0.052200,0.226300
NRI01,20110102,2.750000,0.007400,0.052200,0.226300
NRI01,20110103,2.750000,0.007400,0.052200,0.226300
NRI01,20110104,2.750000,0.007400,0.052200,0.226300
NRI01,20110105,2.750000,0.007400,0.052200,0.226300
NRI01,20110106,2.750000,0.007400,0.052200,0.226300
NRI01,20110107,2.750000,0.007400,0.052200,0.226300
NRI01,20110108,2.750000,0.007400,0.052200,0.226300
NRI01,20110109,2.750000,0.007400,0.052200,0.226300
NRI01,20110110,2.750000,0.007400,0.052200,0.226300
NRI01,20110111,2.750000,0.007400,0.052200,0.226300
NRI01,20110112,2.750000,0.007400,0.052200,0.226300
NRI01,20110113,2.750000,0.007400,0.052200,0.226300
NRI01,20110114,2.750000,0.007400,0.052200,0.226300
NRI01,20110115,2.750000,0.007400,0.052200,0.226300
NRI01,20110116,2.750000,0.007400,0.052200,0.226300
NRI01,20110117,2.750000,0.007400,0.052200,0.226300
NRI01,20110118,2.750000,0.007400,0.052200,0.226300
NRI01,20110119,2.750000,0.007400,0.052200,0.226300
NRI01,20110120,2.750000,0.007400,0.052200,0.226300
NRI01,20110121,2.750000,0.007400,0.052200,0.226300
NRI01,20110122,2.750000,0.007400,0.052200,0.226300
NRI01,20110123,2.750000,0.007400,0.052200,0.226300
NRI01,20110124,2.750000,0.007400,0.052200,0.226300
NRI01,20110125,2.750000,0.007400,0.052200,0.226300
NRI01,20110126,2.750000,0.007400,0.052200,0.226300
NRI01,20110127,2.750000,0.007400,0.052200,0.226300
NRI01,20110128,2.750000,0.007400,0.052200,0.226300
NRI01,20110129,2.750000,0.007400,0.052200,0.226300
NRI01,20110130,2.750000,0.007400,0.052200,0.226300
NRI01,20110131,2.750000,0.007400,0.052200,0.226300
NRI01,20110201,2.750000,0.007400,0.052200,0.226300
NRI01,20110202,2.750000,0.007400,0.052200,0.226300
NRI01,20110203,2.750000,0.007400,0.052200,0.226300
NRI01,20110204,2.750000,0.007400,0.052200,0.226300
NRI01,20110205,2.750000,0.007400,0.052200,0.226300
NRI01,20110206,2.750000,0.007400,0.052200,0.226300
NRI01,20110207,2.750000,0.007400,0.052200,0.226300
NRI01,20110208,2.750000,0.007400,0.052200,0.226300
NRI01,20110209,3.000000,0.008100,0.056900,0.246600
NRI01,20110210,3.000000,0.008100,0.056900,0.246600
NRI01,20110211,3.000000,0.008100,0.056900,0.246600
NRI01,20110212,3.000000,0.008100,0.056900,0.246600
NRI01,20110213,3.000000,0.008100,0.056900,0.246600
NRI01,20110214,3.000000,0.008100,0.056900,0.246600
NRI01,20110215,3.000000,0.008100,0.056900,0.246600
NRI01,20110216,3.000000,0.008100,0.056900,0.246600
NRI01,20110217,3.000000,0.008100,0.056900,0.246600
NRI01,20110218,3.000000,0.008100,0.056900,0.246600
NRI01,20110219,3.000000,0.008100,0.056900,0.246600
NRI01,20110220,3.000000,0.008100,0.056900,0.246600
NRI01,20110221,3.000000,0.008100,0.056900,0.246600
NRI01,20110222,3.000000,0.008100,0.056900,0.246600
NRI01,20110223,3.000000,0.008100,0.056900,0.246600
NRI01,20110224,3.000000,0.008100,0.056900,0.246600
NRI01,20110225,3.000000,0.008100,0.056900,0.246600
NRI01,20110226,3.000000,0.008100,0.056900,0.246600
NRI01,20110227,3.000000,0.008100,0.056900,0.246600
NRI01,20110228,3.000000,0.008100,0.056900,0.246600
NRI01,20110301,3.000000,0.008100,0.056900,0.246600
NRI01,20110302,3.000000,0.008100,0.056900,0.246600
NRI01,20110303,3.000000,0.008100,0.056900,0.246600
NRI01,20110304,3.000000,0.008100,0.056900,0.246600
NRI01,20110305,3.000000,0.008100,0.056900,0.246600
NRI01,20110306,3.000000,0.008100,0.056900,0.246600
NRI01,20110307,3.000000,0.008100,0.056900,0.246600
NRI01,20110308,3.000000,0.008100,0.056900,0.246600
NRI01,20110309,3.000000,0.008100,0.056900,0.246600
NRI01,20110310,3.000000,0.008100,0.056900,0.246600
NRI01,20110311,3.000000,0.008100,0.056900,0.246600
NRI01,20110312,3.000000,0.008100,0.056900,0.246600
NRI01,20110313,3.000000,0.008100,0.056900,0.246600
NRI01,20110314,3.000000,0.008100,0.056900,0.246600
NRI01,20110315,3.000000,0.008100,0.056900,0.246600
NRI01,20110316,3.000000,0.008100,0.056900,0.246600
NRI01,20110317,3.000000,0.008100,0.056900,0.246600
NRI01,20110318,3.000000,0.008100,0.056900,0.246600
NRI01,20110319,3.000000,0.008100,0.056900,0.246600
NRI01,20110320,3.000000,0.008100,0.056900,0.246600
NRI01,20110321,3.000000,0.008100,0.056900,0.246600
NRI01,20110322,3.000000,0.008100,0.056900,0.246600
NRI01,20110323,3.000000,0.008100,0.056900,0.246600
NRI01,20110324,3.000000,0.008100,0.056900,0.246600
NRI01,20110325,3.000000,0.008100,0.056900,0.246600
NRI01,20110326,3.000000,0.008100,0.056900,0.246600
NRI01,20110327,3.000000,0.008100,0.056900,0.246600
NRI01,20110328,3.000000,0.008100,0.056900,0.246600
NRI01,20110329,3.000000,0.008100,0.056900,0.246600
NRI01,20110330,3.000000,0.008100,0.056900,0.246600
NRI01,20110331,3.000000,0.008100,0.056900,0.246600
NRI01,20110401,3.000000,0.008100,0.056900,0.246600
NRI01,20110402,3.000000,0.008100,0.056900,0.246600
NRI01,20110403,3.000000,0.008100,0.056900,0.246600
NRI01,20110404,3.000000,0.008100,0.056900,0.246600
NRI01,20110405,3.000000,0.008100,0.056900,0.246600
NRI01,20110406,3.250000,0.008800,0.061500,0.266900
NRI01,20110407,3.250000,0.008800,0.061500,0.266900
NRI01,20110408,3.250000,0.008800,0.061500,0.266900
NRI01,20110409,3.250000,0.008800,0.061500,0.266900
NRI01,20110410,3.250000,0.008800,0.061500,0.266900
NRI01,20110411,3.250000,0.008800,0.061500,0.266900
NRI01,20110412,3.250000,0.008800,0.061500,0.266900
NRI01,20110413,3.250000,0.008800,0.061500,0.266900
NRI01,20110414,3.250000,0.008800,0.061500,0.266900
NRI01,20110415,3.250000,0.008800,0.061500,0.266900
NRI01,20110416,3.250000,0.008800,0.061500,0.266900
NRI01,20110417,3.250000,0.008800,0.061500,0.266900
NRI01,20110418,3.250000,0.008800,0.061500,0.266900
NRI01,20110419,3.250000,0.008800,0.061500,0.266900
NRI01,20110420,3.250000,0.008800,0.061500,0.266900
NRI01,20110421,3.250000,0.008800,0.061500,0.266900
NRI01,20110422,3.250000,0.008800,0.061500,0.266900
NRI01,20110423,3.250000,0.008800,0.061500,0.266900
NRI01,20110424,3.250000,0.008800,0.061500,0.266900
NRI01,20110425,3.250000,0.008800,0.061500,0.266900
NRI01,20110426,3.250000,0.008800,0.061500,0.266900
NRI01,20110427,3.250000,0.008800,0.061500,0.266900
NRI01,20110428,3.250000,0.008800,0.061500,0.266900
NRI01,20110429,3.250000,0.008800,0.061500,0.266900
NRI01,20110430,3.250000,0.008800,0.061500,0.266900
NRI01,20110501,3.250000,0.008800,0.061500,0.266900
NRI01,20110502,3.250000,0.008800,0.061500,0.266900
NRI01,20110503,3.250000,0.008800,0.061500,0.266900
NRI01,20110504,3.250000,0.008800,0.061500,0.266900
NRI01,20110505,3.250000,0.008800,0.061500,0.266900
NRI01,20110506,3.250000,0.008800,0.061500,0.266900
NRI01,20110507,3.250000,0.008800,0.061500,0.266900
NRI01,20110508,3.250000,0.008800,0.061500,0.266900
NRI01,20110509,3.250000,0.008800,0.061500,0.266900
NRI01,20110510,3.250000,0.008800,0.061500,0.266900
NRI01,20110511,3.250000,0.008800,0.061500,0.266900
NRI01,20110512,3.250000,0.008800,0.061500,0.266900
NRI01,20110513,3.250000,0.008800,0.061500,0.266900
NRI01,20110514,3.250000,0.008800,0.061500,0.266900
NRI01,20110515,3.250000,0.008800,0.061500,0.266900
NRI01,20110516,3.250000,0.008800,0.061500,0.266900
NRI01,20110517,3.250000,0.008800,0.061500,0.266900
NRI01,20110518,3.250000,0.008800,0.061500,0.266900
NRI01,20110519,3.250000,0.008800,0.061500,0.266900
NRI01,20110520,3.250000,0.008800,0.061500,0.266900
NRI01,20110521,3.250000,0.008800,0.061500,0.266900
NRI01,20110522,3.250000,0.008800,0.061500,0.266900
NRI01,20110523,3.250000,0.008800,0.061500,0.266900
NRI01,20110524,3.250000,0.008800,0.061500,0.266900
NRI01,20110525,3.250000,0.008800,0.061500,0.266900
NRI01,20110526,3.250000,0.008800,0.061500,0.266900
NRI01,20110527,3.250000,0.008800,0.061500,0.266900
NRI01,20110528,3.250000,0.008800,0.061500,0.266900
NRI01,20110529,3.250000,0.008800,0.061500,0.266900
NRI01,20110530,3.250000,0.008800,0.061500,0.266900
NRI01,20110531,3.250000,0.008800,0.061500,0.266900
NRI01,20110601,3.250000,0.008800,0.061500,0.266900
NRI01,20110602,3.250000,0.008800,0.061500,0.266900
NRI01,20110603,3.250000,0.008800,0.061500,0.266900
NRI01,20110604,3.250000,0.008800,0.061500,0.266900
NRI01,20110605,3.250000,0.008800,0.061500,0.266900
NRI01,20110606,3.250000,0.008800,0.061500,0.266900
NRI01,20110607,3.250000,0.008800,0.061500,0.266900
NRI01,20110608,3.250000,0.008800,0.061500,0.266900
NRI01,20110609,3.250000,0.008800,0.061500,0.266900
NRI01,20110610,3.250000,0.008800,0.061500,0.266900
NRI01,20110611,3.250000,0.008800,0.061500,0.266900
NRI01,20110612,3.250000,0.008800,0.061500,0.266900
NRI01,20110613,3.250000,0.008800,0.061500,0.266900
NRI01,20110614,3.250000,0.008800,0.061500,0.266900
NRI01,20110615,3.250000,0.008800,0.061500,0.266900
NRI01,20110616,3.250000,0.008800,0.061500,0.266900
NRI01,20110617,3.250000,0.008800,0.061500,0.266900
NRI01,20110618,3.250000,0.008800,0.061500,0.266900
NRI01,20110619,3.250000,0.008800,0.061500,0.266900
NRI01,20110620,3.250000,0.008800,0.061500,0.266900
NRI01,20110621,3.250000,0.008800,0.061500,0.266900
NRI01,20110622,3.250000,0.008800,0.061500,0.266900
NRI01,20110623,3.250000,0.008800,0.061500,0.266900
NRI01,20110624,3.250000,0.008800,0.061500,0.266900
NRI01,20110625,3.250000,0.008800,0.061500,0.266900
NRI01,20110626,3.250000,0.008800,0.061500,0.266900
NRI01,20110627,3.250000,0.008800,0.061500,0.266900
NRI01,20110628,3.250000,0.008800,0.061500,0.266900
NRI01,20110629,3.250000,0.008800,0.061500,0.266900
NRI01,20110630,3.250000,0.008800,0.061500,0.266900
NRI01,20110701,3.250000,0.008800,0.061500,0.266900
NRI01,20110702,3.250000,0.008800,0.061500,0.266900
NRI01,20110703,3.250000,0.008800,0.061500,0.266900
NRI01,20110704,3.250000,0.008800,0.061500,0.266900
NRI01,20110705,3.250000,0.008800,0.061500,0.266900
NRI01,20110706,3.250000,0.008800,0.061500,0.266900
NRI01,20110707,3.500000,0.009400,0.066200,0.287100
NRI01,20110708,3.500000,0.009400,0.066200,0.287100
NRI01,20110709,3.500000,0.009400,0.066200,0.287100
NRI01,20110710,3.500000,0.009400,0.066200,0.287100
NRI01,20110711,3.500000,0.009400,0.066200,0.287100
NRI01,20110712,3.500000,0.009400,0.066200,0.287100
NRI01,20110713,3.500000,0.009400,0.066200,0.287100
NRI01,20110714,3.500000,0.009400,0.066200,0.287100
NRI01,20110715,3.500000,0.009400,0.066200,0.287100
NRI01,20110716,3.500000,0.009400,0.066200,0.287100
NRI01,20110717,3.500000,0.009400,0.066200,0.287100
NRI01,20110718,3.500000,0.009400,0.066200,0.287100
NRI01,20110719,3.500000,0.009400,0.066200,0.287100
NRI01,20110720,3.500000,0.009400,0.066200,0.287100
NRI01,20110721,3.500000,0.009400,0.066200,0.287100
NRI01,20110722,3.500000,0.009400,0.066200,0.287100
NRI01,20110723,3.500000,0.009400,0.066200,0.287100
NRI01,20110724,3.500000,0.009400,0.066200,0.287100
NRI01,20110725,3.500000,0.009400,0.066200,0.287100
NRI01,20110726,3.500000,0.009400,0.066200,0.287100
NRI01,20110727,3.500000,0.009400,0.066200,0.287100
NRI01,20110728,3.500000,0.009400,0.066200,0.287100
NRI01,20110729,3.500000,0.009400,0.066200,0.287100
NRI01,20110730,3.500000,0.009400,0.066200,0.287100
NRI01,20110731,3.500000,0.009400,0.066200,0.287100
NRI01,20110801,3.500000,0.009400,0.066200,0.287100
NRI01,20110802,3.500000,0.009400,0.066200,0.287100
NRI01,20110803,3.500000,0.009400,0.066200,0.287100
NRI01,20110804,3.500000,0.009400,0.066200,0.287100
NRI01,20110805,3.500000,0.009400,0.066200,0.287100
NRI01,20110806,3.500000,0.009400,0.066200,0.287100
NRI01,20110807,3.500000,0.009400,0.066200,0.287100
NRI01,20110808,3.500000,0.009400,0.066200,0.287100
NRI01,20110809,3.500000,0.009400,0.066200,0.287100
NRI01,20110810,3.500000,0.009400,0.066200,0.287100
NRI01,20110811,3.500000,0.009400,0.066200,0.287100
NRI01,20110812,3.500000,0.009400,0.066200,0.287100
NRI01,20110813,3.500000,0.009400,0.066200,0.287100
NRI01,20110814,3.500000,0.009400,0.066200,0.287100
NRI01,20110815,3.500000,0.009400,0.066200,0.287100
NRI01,20110816,3.500000,0.009400,0.066200,0.287100
NRI01,20110817,3.500000,0.009400,0.066200,0.287100
NRI01,20110818,3.500000,0.009400,0.066200,0.287100
NRI01,20110819,3.500000,0.009400,0.066200,0.287100
NRI01,20110820,3.500000,0.009400,0.066200,0.287100
NRI01,20110821,3.500000,0.009400,0.066200,0.287100
NRI01,20110822,3.500000,0.009400,0.066200,0.287100
NRI01,20110823,3.500000,0.009400,0.066200,0.287100
NRI01,20110824,3.500000,0.009400,0.066200,0.287100
NRI01,20110825,3.500000,0.009400,0.066200,0.287100
NRI01,20110826,3.500000,0.009400,0.066200,0.287100
NRI01,20110827,3.500000,0.009400,0.066200,0.287100
NRI01,20110828,3.500000,0.009400,0.066200,0.287100
NRI01,20110829,3.500000,0.009400,0.066200,0.287100
NRI01,20110830,3.500000,0.009400,0.066200,0.287100
NRI01,20110831,3.500000,0.009400,0.066200,0.287100
NRI01,20110901,3.500000,0.009400,0.066200,0.287100
NRI01,20110902,3.500000,0.009400,0.066200,0.287100
NRI01,20110903,3.500000,0.009400,0.066200,0.287100
NRI01,20110904,3.500000,0.009400,0.066200,0.287100
NRI01,20110905,3.500000,0.009400,0.066200,0.287100
NRI01,20110906,3.500000,0.009400,0.066200,0.287100
NRI01,20110907,3.500000,0.009400,0.066200,0.287100
NRI01,20110908,3.500000,0.009400,0.066200,0.287100
NRI01,20110909,3.500000,0.009400,0.066200,0.287100
NRI01,20110910,3.500000,0.009400,0.066200,0.287100
NRI01,20110911,3.500000,0.009400,0.066200,0.287100
NRI01,20110912,3.500000,0.009400,0.066200,0.287100
NRI01,20110913,3.500000,0.009400,0.066200,0.287100
