Indexcd,Trddt,Clsindex,Retindex
399903,20090715,3490.124,0.008879
000001,20090716,3183.742,-0.001508
000002,20090716,3342.174,-0.001528
000003,20090716,204.029,0.003364
000010,20090716,7767.731,0.003822
000020,20090716,785.622,-0.005861
000300,20090716,3501.240,0.002271
000902,20090716,3695.968,0.000144
000903,20090716,3509.387,0.005519
399001,20090716,13081.890,0.000201
399004,20090716,4385.080,-0.000403
399106,20090716,1076.380,-0.001360
399107,20090716,1131.067,-0.001547
399108,20090716,532.822,0.009385
399329,20090716,4679.308,-0.006076
399903,20090716,3509.387,0.005519
000001,20090717,3189.741,0.001884
000002,20090717,3348.363,0.001852
000003,20090717,206.054,0.009925
000010,20090717,7804.079,0.004679
000020,20090717,790.004,0.005578
000300,20090717,3519.809,0.005304
000902,20090717,3717.009,0.005693
000903,20090717,3521.774,0.003530
399001,20090717,13131.972,0.003828
399004,20090717,4410.529,0.005804
399106,20090717,1084.386,0.007438
399107,20090717,1139.544,0.007495
399108,20090717,535.057,0.004195
399329,20090717,4688.121,0.001883
399903,20090717,3521.774,0.003530
000001,20090720,3266.920,0.024196
000002,20090720,3429.514,0.024236
000003,20090720,209.012,0.014355
000010,20090720,7960.873,0.020091
000020,20090720,801.160,0.014121
000300,20090720,3591.123,0.020261
000902,20090720,3787.555,0.018979
000903,20090720,3586.210,0.018296
399001,20090720,13381.215,0.018980
399004,20090720,4498.041,0.019842
399106,20090720,1104.190,0.018263
399107,20090720,1160.372,0.018277
399108,20090720,544.367,0.017400
399329,20090720,4793.683,0.022517
399903,20090720,3586.210,0.018296
000001,20090721,3213.206,-0.016442
000002,20090721,3373.121,-0.016443
000003,20090721,205.654,-0.016066
000010,20090721,7852.180,-0.013653
000020,20090721,784.835,-0.020377
000300,20090721,3539.832,-0.014283
000902,20090721,3722.334,-0.017220
000903,20090721,3540.029,-0.012877
399001,20090721,13177.212,-0.015245
399004,20090721,4425.550,-0.016116
399106,20090721,1081.936,-0.020154
399107,20090721,1136.917,-0.020213
399108,20090721,535.234,-0.016777
399329,20090721,4649.765,-0.030022
399903,20090721,3540.029,-0.012877
000001,20090722,3296.615,0.025958
000002,20090722,3460.720,0.025970
000003,20090722,210.398,0.023068
000010,20090722,8013.086,0.020492
000020,20090722,795.719,0.013868
000300,20090722,3606.924,0.018953
000902,20090722,3789.364,0.018008
000903,20090722,3607.583,0.019083
399001,20090722,13353.211,0.013356
399004,20090722,4494.159,0.015503
399106,20090722,1098.493,0.015303
399107,20090722,1154.350,0.015334
399108,20090722,542.490,0.013557
399329,20090722,4710.944,0.013157
399903,20090722,3607.583,0.019083
000001,20090723,3328.490,0.009669
000002,20090723,3494.265,0.009693
000003,20090723,211.185,0.003741
000010,20090723,8120.181,0.013365
000020,20090723,801.750,0.007579
000300,20090723,3651.969,0.012488
000902,20090723,3832.989,0.011512
000903,20090723,3655.723,0.013344
399001,20090723,13521.654,0.012614
399004,20090723,4548.149,0.012013
399106,20090723,1108.668,0.009263
399107,20090723,1165.073,0.009289
399108,20090723,546.742,0.007838
399329,20090723,4729.196,0.003874
399903,20090723,3655.723,0.013344
000001,20090724,3372.603,0.013253
000002,20090724,3540.741,0.013301
000003,20090724,211.489,0.001439
000010,20090724,8170.500,0.006197
000020,20090724,794.630,-0.008881
000300,20090724,3667.556,0.004268
000902,20090724,3837.225,0.001105
000903,20090724,3680.544,0.006790
399001,20090724,13531.719,0.000744
399004,20090724,4546.835,-0.000289
399106,20090724,1105.502,-0.002856
399107,20090724,1161.760,-0.002844
399108,20090724,544.765,-0.003616
399329,20090724,4678.208,-0.010782
399903,20090724,3680.544,0.006790
000001,20090727,3435.212,0.018564
000002,20090727,3606.541,0.018584
000003,20090727,214.365,0.013599
000010,20090727,8349.425,0.021899
000020,20090727,809.522,0.018741
000300,20090727,3743.626,0.020741
000902,20090727,3912.732,0.019678
000903,20090727,3757.191,0.020825
399001,20090727,13743.402,0.015643
399004,20090727,4619.079,0.015889
399106,20090727,1126.009,0.018550
399107,20090727,1183.493,0.018707
399108,20090727,549.931,0.009483
399329,20090727,4765.527,0.018665
399903,20090727,3757.191,0.020825
000001,20090728,3438.371,0.000920
000002,20090728,3609.614,0.000852
000003,20090728,218.228,0.018021
000010,20090728,8356.275,0.000820
000020,20090728,817.279,0.009582
000300,20090728,3755.818,0.003257
000902,20090728,3935.957,0.005936
000903,20090728,3763.649,0.001719
399001,20090728,13836.656,0.006785
399004,20090728,4656.533,0.008109
399106,20090728,1138.515,0.011106
399107,20090728,1196.669,0.011133
399108,20090728,555.209,0.009598
399329,20090728,4876.562,0.023300
399903,20090728,3763.649,0.001719
000001,20090729,3266.432,-0.050006
000002,20090729,3428.928,-0.050057
000003,20090729,210.091,-0.037287
000010,20090729,7924.389,-0.051684
000020,20090729,766.488,-0.062146
000300,20090729,3558.508,-0.052534
000902,20090729,3719.347,-0.055034
000903,20090729,3582.694,-0.048080
399001,20090729,13070.595,-0.055365
399004,20090729,4387.376,-0.057802
399106,20090729,1072.105,-0.058330
399107,20090729,1126.562,-0.058585
399108,20090729,531.071,-0.043476
399329,20090729,4587.202,-0.059337
399903,20090729,3582.694,-0.048080
000001,20090730,3321.560,0.016877
000002,20090730,3486.831,0.016887
000003,20090730,213.141,0.014518
000010,20090730,8112.103,0.023688
000020,20090730,772.141,0.007375
000300,20090730,3634.818,0.021444
000902,20090730,3784.776,0.017592
000903,20090730,3677.177,0.026372
399001,20090730,13272.531,0.015450
399004,20090730,4446.018,0.013366
399106,20090730,1084.045,0.011137
399107,20090730,1139.326,0.011330
399108,20090730,531.099,0.000053
399329,20090730,4642.830,0.012127
399903,20090730,3677.177,0.026372
000001,20090731,3412.062,0.027247
000002,20090731,3581.859,0.027253
000003,20090731,218.607,0.025645
000010,20090731,8322.987,0.025996
000020,20090731,795.595,0.030375
000300,20090731,3734.622,0.027458
000902,20090731,3891.505,0.028200
000903,20090731,3767.307,0.024511
399001,20090731,13670.718,0.030001
399004,20090731,4591.767,0.032782
399106,20090731,1117.990,0.031313
399107,20090731,1174.954,0.031271
399108,20090731,549.016,0.033736
399329,20090731,4766.899,0.026723
399903,20090731,3767.307,0.024511
000001,20090803,3462.590,0.014809
000002,20090803,3634.984,0.014832
000003,20090803,220.600,0.009117
000010,20090803,8421.724,0.011863
000020,20090803,809.524,0.017508
000300,20090803,3787.033,0.014034
000902,20090803,3952.536,0.015683
000903,20090803,3808.092,0.010826
399001,20090803,13856.992,0.013626
399004,20090803,4672.616,0.017607
399106,20090803,1140.535,0.020166
399107,20090803,1198.606,0.020130
399108,20090803,561.246,0.022276
399329,20090803,4847.931,0.016999
399903,20090803,3808.092,0.010826
000001,20090804,3471.442,0.002556
000002,20090804,3644.103,0.002509
000003,20090804,223.793,0.014474
000010,20090804,8401.154,-0.002442
000020,20090804,815.877,0.007848
000300,20090804,3786.615,-0.000110
000902,20090804,3963.597,0.002798
000903,20090804,3792.341,-0.004136
399001,20090804,13904.546,0.003432
399004,20090804,4701.772,0.006240
399106,20090804,1149.274,0.007662
399107,20090804,1207.749,0.007628
399108,20090804,566.626,0.009586
399329,20090804,4913.073,0.013437
399903,20090804,3792.341,-0.004136
000001,20090805,3428.501,-0.012370
000002,20090805,3598.982,-0.012382
000003,20090805,221.693,-0.009384
000010,20090805,8282.559,-0.014117
000020,20090805,819.428,0.004352
000300,20090805,3740.936,-0.012063
000902,20090805,3933.246,-0.007657
000903,20090805,3737.204,-0.014539
399001,20090805,13782.941,-0.008746
399004,20090805,4661.844,-0.008492
399106,20090805,1144.136,-0.004471
399107,20090805,1202.477,-0.004365
399108,20090805,560.670,-0.010511
399329,20090805,4956.867,0.008914
399903,20090805,3737.204,-0.014539
000001,20090806,3356.330,-0.021050
000002,20090806,3523.137,-0.021074
000003,20090806,218.322,-0.015206
000010,20090806,8108.719,-0.020989
000020,20090806,809.929,-0.011592
000300,20090806,3663.120,-0.020801
000902,20090806,3860.390,-0.018523
000903,20090806,3655.359,-0.021900
399001,20090806,13495.969,-0.020821
399004,20090806,4576.835,-0.018235
399106,20090806,1125.548,-0.016246
399107,20090806,1182.707,-0.016441
399108,20090806,557.870,-0.004994
399329,20090806,4929.881,-0.005444
399903,20090806,3655.359,-0.021900
000001,20090807,3260.690,-0.028495
000002,20090807,3422.825,-0.028472
000003,20090807,210.875,-0.034110
000010,20090807,7891.406,-0.026800
000020,20090807,790.490,-0.024001
000300,20090807,3555.095,-0.029490
000902,20090807,3748.769,-0.028914
000903,20090807,3555.816,-0.027232
399001,20090807,12975.257,-0.038583
399004,20090807,4404.643,-0.037623
399106,20090807,1087.229,-0.034045
399107,20090807,1142.506,-0.033991
399108,20090807,537.179,-0.037089
399329,20090807,4768.951,-0.032644
399903,20090807,3555.816,-0.027232
000001,20090810,3249.760,-0.003352
000002,20090810,3411.183,-0.003401
000003,20090810,212.707,0.008688
000010,20090810,7852.405,-0.004942
000020,20090810,797.140,0.008413
000300,20090810,3544.539,-0.002969
000902,20090810,3751.522,0.000734
000903,20090810,3535.277,-0.005776
399001,20090810,12973.649,-0.000124
399004,20090810,4409.409,0.001082
399106,20090810,1092.194,0.004567
399107,20090810,1147.773,0.004610
399108,20090810,538.272,0.002035
399329,20090810,4811.107,0.008840
399903,20090810,3535.277,-0.005776
000001,20090811,3264.726,0.004605
000002,20090811,3426.839,0.004590
000003,20090811,214.479,0.008331
000010,20090811,7866.627,0.001811
000020,20090811,801.300,0.005219
000300,20090811,3556.375,0.003339
000902,20090811,3768.223,0.004452
000903,20090811,3550.424,0.004285
399001,20090811,13137.106,0.012599
399004,20090811,4448.478,0.008860
399106,20090811,1100.791,0.007871
399107,20090811,1156.780,0.007847
399108,20090811,543.279,0.009302
399329,20090811,4847.583,0.007582
399903,20090811,3550.424,0.004285
000001,20090812,3112.719,-0.046560
000002,20090812,3266.966,-0.046653
000003,20090812,209.336,-0.023979
000010,20090812,7512.042,-0.045075
000020,20090812,764.892,-0.045436
000300,20090812,3397.400,-0.044701
000902,20090812,3598.603,-0.045013
000903,20090812,3391.211,-0.044843
399001,20090812,12591.662,-0.041519
399004,20090812,4262.681,-0.041766
399106,20090812,1052.512,-0.043858
399107,20090812,1105.827,-0.044047
399108,20090812,525.370,-0.032965
399329,20090812,4613.735,-0.048240
399903,20090812,3391.211,-0.044843
000001,20090813,3140.560,0.008944
000002,20090813,3296.319,0.008985
000003,20090813,209.187,-0.000712
000010,20090813,7609.548,0.012980
000020,20090813,765.036,0.000188
000300,20090813,3440.820,0.012780
000902,20090813,3630.674,0.008912
000903,20090813,3434.718,0.012829
399001,20090813,12802.906,0.016776
399004,20090813,4322.023,0.013921
399106,20090813,1060.857,0.007929
399107,20090813,1114.599,0.007933
399108,20090813,529.405,0.007680
399329,20090813,4610.545,-0.000691
399903,20090813,3434.718,0.012829
000001,20090814,3046.972,-0.029800
000002,20090814,3198.105,-0.029795
000003,20090814,202.717,-0.030929
000010,20090814,7396.977,-0.027935
000020,20090814,730.646,-0.044952
000300,20090814,3344.462,-0.028004
000902,20090814,3509.306,-0.033429
000903,20090814,3341.552,-0.027125
399001,20090814,12499.749,-0.023679
399004,20090814,4201.070,-0.027985
399106,20090814,1022.922,-0.035759
399107,20090814,1074.630,-0.035860
399108,20090814,513.516,-0.030013
399329,20090814,4433.959,-0.038300
399903,20090814,3341.552,-0.027125
000001,20090817,2870.630,-0.057875
000002,20090817,3013.138,-0.057836
000003,20090817,189.124,-0.067054
000010,20090817,6954.664,-0.059796
000020,20090817,683.134,-0.065027
000300,20090817,3140.271,-0.061053
000902,20090817,3289.607,-0.062605
000903,20090817,3150.007,-0.057322
399001,20090817,11668.800,-0.066477
399004,20090817,3917.443,-0.067513
399106,20090817,955.866,-0.065553
399107,20090817,1003.984,-0.065740
399108,20090817,485.284,-0.054978
399329,20090817,4125.019,-0.069676
399903,20090817,3150.007,-0.057322
000001,20090818,2910.884,0.014023
000002,20090818,3055.323,0.014000
000003,20090818,192.804,0.019458
000010,20090818,7014.135,0.008551
000020,20090818,693.844,0.015678
000300,20090818,3171.986,0.010099
000902,20090818,3328.589,0.011850
000903,20090818,3175.017,0.007940
399001,20090818,11773.302,0.008956
399004,20090818,3961.932,0.011357
399106,20090818,968.392,0.013104
399107,20090818,1017.150,0.013114
399108,20090818,491.384,0.012570
399329,20090818,4196.624,0.017359
399903,20090818,3175.017,0.007940
000001,20090819,2785.584,-0.043045
000002,20090819,2923.617,-0.043107
000003,20090819,187.389,-0.028086
000010,20090819,6652.392,-0.051573
000020,20090819,659.764,-0.049118
000300,20090819,3014.568,-0.049628
000902,20090819,3162.990,-0.049751
000903,20090819,3026.080,-0.046909
399001,20090819,11209.925,-0.047852
399004,20090819,3774.736,-0.047249
399106,20090819,921.315,-0.048614
399107,20090819,967.419,-0.048892
399108,20090819,475.169,-0.032999
399329,20090819,4021.071,-0.041832
399903,20090819,3026.080,-0.046909
000001,20090820,2911.582,0.045232
000002,20090820,3055.969,0.045270
000003,20090820,194.174,0.036208
000010,20090820,6950.731,0.044847
000020,20090820,684.306,0.037198
000300,20090820,3144.390,0.043065
000902,20090820,3293.516,0.041267
000903,20090820,3158.691,0.043823
399001,20090820,11648.353,0.039111
399004,20090820,3922.646,0.039184
399106,20090820,956.516,0.038207
399107,20090820,1004.374,0.038200
399108,20090820,493.535,0.038652
399329,20090820,4170.453,0.037150
399903,20090820,3158.691,0.043823
000001,20090821,2960.771,0.016894
000002,20090821,3107.555,0.016880
000003,20090821,198.107,0.020255
000010,20090821,7076.875,0.018148
000020,20090821,704.550,0.029583
000300,20090821,3203.624,0.018838
000902,20090821,3364.883,0.021669
000903,20090821,3212.578,0.017060
399001,20090821,11892.017,0.020918
399004,20090821,4005.115,0.021024
399106,20090821,979.988,0.024539
399107,20090821,1029.236,0.024754
399108,20090821,499.802,0.012698
399329,20090821,4276.452,0.025417
399903,20090821,3212.578,0.017060
000001,20090824,2993.429,0.011030
000002,20090824,3141.845,0.011034
000003,20090824,200.095,0.010035
000010,20090824,7114.006,0.005247
000020,20090824,721.925,0.024661
000300,20090824,3229.600,0.008108
000902,20090824,3407.265,0.012595
000903,20090824,3220.248,0.002387
399001,20090824,12075.797,0.015454
399004,20090824,4069.406,0.016052
399106,20090824,998.834,0.019231
399107,20090824,1049.185,0.019382
399108,20090824,505.188,0.010776
399329,20090824,4384.152,0.025184
399903,20090824,3220.248,0.002387
000001,20090825,2915.803,-0.025932
000002,20090825,3060.220,-0.025980
000003,20090825,197.192,-0.014508
000010,20090825,6832.330,-0.039595
000020,20090825,714.231,-0.010658
000300,20090825,3109.830,-0.037085
000902,20090825,3305.286,-0.029930
000903,20090825,3085.292,-0.041909
399001,20090825,11688.174,-0.032099
399004,20090825,3946.177,-0.030282
399106,20090825,975.529,-0.023332
399107,20090825,1024.696,-0.023341
399108,20090825,493.629,-0.022881
399329,20090825,4313.161,-0.016193
399903,20090825,3085.292,-0.041909
000001,20090826,2967.595,0.017763
000002,20090826,3114.480,0.017731
000003,20090826,202.180,0.025295
000010,20090826,6952.440,0.017580
000020,20090826,735.434,0.029686
000300,20090826,3172.386,0.020116
000902,20090826,3382.361,0.023319
000903,20090826,3139.133,0.017451
399001,20090826,11995.025,0.026253
399004,20090826,4056.669,0.028000
399106,20090826,1003.273,0.028440
399107,20090826,1053.976,0.028574
399108,20090826,503.934,0.020876
399329,20090826,4442.278,0.029936
399903,20090826,3139.133,0.017451
000001,20090827,2946.395,-0.007144
000002,20090827,3092.119,-0.007180
000003,20090827,202.446,0.001316
000010,20090827,6918.144,-0.004933
000020,20090827,742.773,0.009979
000300,20090827,3156.301,-0.005070
000902,20090827,3382.801,0.000130
000903,20090827,3118.119,-0.006694
399001,20090827,11897.735,-0.008111
399004,20090827,4038.677,-0.004435
399106,20090827,1005.139,0.001860
399107,20090827,1056.013,0.001933
399108,20090827,502.801,-0.002248
399329,20090827,4480.769,0.008665
399903,20090827,3118.119,-0.006694
000001,20090828,2860.688,-0.029089
000002,20090828,3002.031,-0.029135
000003,20090828,198.724,-0.018385
000010,20090828,6679.189,-0.034540
000020,20090828,724.742,-0.024275
000300,20090828,3046.781,-0.034699
000902,20090828,3274.504,-0.032014
000903,20090828,3005.476,-0.036125
399001,20090828,11450.079,-0.037625
399004,20090828,3894.644,-0.035663
399106,20090828,974.289,-0.030692
399107,20090828,1023.354,-0.030927
399108,20090828,494.091,-0.017323
399329,20090828,4361.227,-0.026679
399903,20090828,3005.476,-0.036125
000001,20090831,2667.745,-0.067446
000002,20090831,2799.479,-0.067472
000003,20090831,186.481,-0.061608
000010,20090831,6214.531,-0.069568
000020,20090831,677.342,-0.065403
000300,20090831,2830.271,-0.071062
000902,20090831,3046.575,-0.069607
000903,20090831,2798.091,-0.069002
399001,20090831,10585.085,-0.075545
399004,20090831,3602.487,-0.075015
399106,20090831,904.702,-0.071423
399107,20090831,949.882,-0.071795
399108,20090831,469.182,-0.050414
399329,20090831,4076.519,-0.065282
399903,20090831,2798.091,-0.069002
000001,20090901,2683.724,0.005990
000002,20090901,2816.325,0.006018
000003,20090901,186.415,-0.000354
000010,20090901,6259.513,0.007238
000020,20090901,672.048,-0.007816
000300,20090901,2843.700,0.004745
000902,20090901,3047.334,0.000249
000903,20090901,2834.825,0.013128
399001,20090901,10614.284,0.002759
399004,20090901,3599.839,-0.000735
399106,20090901,900.533,-0.004608
399107,20090901,945.281,-0.004844
399108,20090901,473.138,0.008432
399329,20090901,4063.253,-0.003254
399903,20090901,2834.825,0.013128
000001,20090902,2714.974,0.011644
000002,20090902,2849.201,0.011673
000003,20090902,187.323,0.004871
000010,20090902,6378.146,0.018952
000020,20090902,675.496,0.005131
000300,20090902,2890.926,0.016607
000902,20090902,3085.920,0.012662
000903,20090902,2889.770,0.019382
399001,20090902,10738.953,0.011745
399004,20090902,3632.687,0.009125
399106,20090902,906.860,0.007026
399107,20090902,952.110,0.007224
399108,20090902,471.323,-0.003836
399329,20090902,4071.175,0.001950
399903,20090902,2889.770,0.019382
000001,20090903,2845.024,0.047901
000002,20090903,2985.769,0.047932
000003,20090903,194.949,0.040710
000010,20090903,6723.120,0.054087
000020,20090903,706.261,0.045544
000300,20090903,3051.964,0.055705
000902,20090903,3248.995,0.052845
000903,20090903,3042.744,0.052936
399001,20090903,11404.052,0.061933
399004,20090903,3856.756,0.061681
399106,20090903,956.686,0.054943
399107,20090903,1004.558,0.055086
399108,20090903,493.513,0.047080
399329,20090903,4262.967,0.047110
399903,20090903,3042.744,0.052936
000001,20090904,2861.609,0.005829
000002,20090904,3003.189,0.005834
000003,20090904,195.857,0.004658
000010,20090904,6773.136,0.007439
000020,20090904,720.276,0.019844
000300,20090904,3077.142,0.008250
000902,20090904,3285.359,0.011192
000903,20090904,3055.367,0.004149
399001,20090904,11519.681,0.010139
399004,20090904,3904.187,0.012298
399106,20090904,968.545,0.012396
399107,20090904,1016.962,0.012348
399108,20090904,500.961,0.015092
399329,20090904,4319.179,0.013186
399903,20090904,3055.367,0.004149
000001,20090907,2881.116,0.006817
000002,20090907,3023.689,0.006826
000003,20090907,196.755,0.004585
000010,20090907,6829.972,0.008391
000020,20090907,730.925,0.014785
000300,20090907,3104.208,0.008796
000902,20090907,3318.569,0.010108
000903,20090907,3076.499,0.006916
399001,20090907,11635.450,0.010050
399004,20090907,3949.758,0.011672
399106,20090907,979.449,0.011258
399107,20090907,1028.482,0.011328
399108,20090907,504.652,0.007368
399329,20090907,4413.937,0.021939
399903,20090907,3076.499,0.006916
000001,20090908,2930.475,0.017132
000002,20090908,3075.547,0.017151
000003,20090908,199.274,0.012803
000010,20090908,6973.279,0.020982
000020,20090908,743.331,0.016973
000300,20090908,3170.967,0.021506
000902,20090908,3384.538,0.019879
000903,20090908,3138.779,0.020244
399001,20090908,11923.336,0.024742
399004,20090908,4046.185,0.024413
399106,20090908,999.775,0.020752
399107,20090908,1049.989,0.020911
399108,20090908,510.647,0.011879
399329,20090908,4505.156,0.020666
399903,20090908,3138.779,0.020244
000001,20090909,2946.259,0.005386
000002,20090909,3092.098,0.005381
000003,20090909,200.576,0.006534
000010,20090909,7015.531,0.006059
000020,20090909,743.187,-0.000194
000300,20090909,3194.909,0.007550
000902,20090909,3407.615,0.006818
000903,20090909,3157.681,0.006022
399001,20090909,12047.224,0.010390
399004,20090909,4095.127,0.012096
399106,20090909,1010.518,0.010745
399107,20090909,1061.264,0.010738
399108,20090909,516.342,0.011153
399329,20090909,4544.308,0.008690
399903,20090909,3157.681,0.006022
000001,20090910,2924.883,-0.007255
000002,20090910,3069.589,-0.007280
000003,20090910,200.270,-0.001526
000010,20090910,6949.155,-0.009461
000020,20090910,735.323,-0.010581
000300,20090910,3162.914,-0.010014
000902,20090910,3374.453,-0.009732
000903,20090910,3128.175,-0.009344
399001,20090910,11887.023,-0.013298
399004,20090910,4045.999,-0.011997
399106,20090910,1000.626,-0.009789
399107,20090910,1050.695,-0.009959
399108,20090910,516.229,-0.000219
399329,20090910,4495.856,-0.010662
399903,20090910,3128.175,-0.009344
000001,20090911,2989.792,0.022192
000002,20090911,3137.813,0.022226
000003,20090911,203.112,0.014191
000010,20090911,7137.968,0.027171
000020,20090911,747.436,0.016473
000300,20090911,3238.133,0.023782
000902,20090911,3448.054,0.021811
000903,20090911,3213.066,0.027138
399001,20090911,12096.264,0.017602
399004,20090911,4115.779,0.017247
399106,20090911,1016.514,0.015878
399107,20090911,1067.379,0.015879
399108,20090911,524.390,0.015809
399329,20090911,4583.030,0.019390
399903,20090911,3213.066,0.027138
000001,20090914,3026.741,0.012358
000002,20090914,3176.698,0.012392
000003,20090914,203.984,0.004293
000010,20090914,7239.528,0.014228
000020,20090914,765.264,0.023852
000300,20090914,3293.394,0.017066
000902,20090914,3516.090,0.019732
000903,20090914,3258.769,0.014224
399001,20090914,12385.060,0.023875
399004,20090914,4220.368,0.025412
399106,20090914,1041.332,0.024415
399107,20090914,1093.741,0.024698
399108,20090914,528.843,0.008492
399329,20090914,4667.730,0.018481
399903,20090914,3258.769,0.014224
000001,20090915,3033.728,0.002308
000002,20090915,3183.980,0.002292
000003,20090915,205.250,0.006206
000010,20090915,7252.064,0.001732
000020,20090915,771.456,0.008091
000300,20090915,3302.642,0.002808
000902,20090915,3534.348,0.005193
000903,20090915,3264.458,0.001746
399001,20090915,12438.243,0.004294
399004,20090915,4244.575,0.005736
399106,20090915,1049.718,0.008053
399107,20090915,1102.729,0.008218
399108,20090915,528.126,-0.001356
399329,20090915,4727.328,0.012768
399903,20090915,3264.458,0.001746
000001,20090916,2999.710,-0.011213
000002,20090916,3148.212,-0.011234
000003,20090916,203.939,-0.006387
000010,20090916,7140.294,-0.015412
000020,20090916,775.263,0.004935
000300,20090916,3258.236,-0.013446
000902,20090916,3504.798,-0.008361
000903,20090916,3207.317,-0.017504
399001,20090916,12294.875,-0.011526
399004,20090916,4202.473,-0.009919
399106,20090916,1045.157,-0.004345
399107,20090916,1098.015,-0.004275
399108,20090916,523.734,-0.008316
399329,20090916,4726.990,-0.000071
399903,20090916,3207.317,-0.017504
000001,20090917,3060.260,0.020185
000002,20090917,3211.808,0.020201
000003,20090917,207.315,0.016554
000010,20090917,7281.830,0.019822
000020,20090917,793.042,0.022933
000300,20090917,3320.096,0.018986
000902,20090917,3575.058,0.020047
000903,20090917,3265.699,0.018203
399001,20090917,12473.607,0.014537
399004,20090917,4263.695,0.014568
399106,20090917,1065.101,0.019082
399107,20090917,1118.948,0.019064
399108,20090917,534.253,0.020085
399329,20090917,4850.146,0.026054
399903,20090917,3265.699,0.018203
000001,20090918,2962.667,-0.031890
000002,20090918,3109.173,-0.031956
000003,20090918,203.914,-0.016405
000010,20090918,7016.719,-0.036407
000020,20090918,768.804,-0.030563
000300,20090918,3199.689,-0.036266
000902,20090918,3452.040,-0.034410
000903,20090918,3147.571,-0.036172
399001,20090918,11977.401,-0.039780
399004,20090918,4106.218,-0.036934
399106,20090918,1030.101,-0.032861
399107,20090918,1081.949,-0.033066
399108,20090918,523.088,-0.020898
399329,20090918,4698.320,-0.031303
399903,20090918,3147.571,-0.036172
000001,20090921,2967.011,0.001466
000002,20090921,3113.680,0.001450
000003,20090921,205.021,0.005429
000010,20090921,7019.390,0.000381
000020,20090921,780.868,0.015692
000300,20090921,3208.604,0.002786
000902,20090921,3474.738,0.006575
000903,20090921,3147.952,0.000121
399001,20090921,12045.205,0.005661
399004,20090921,4137.090,0.007518
399106,20090921,1039.330,0.008959
399107,20090921,1091.747,0.009056
399108,20090921,524.832,0.003334
399329,20090921,4796.985,0.021000
399903,20090921,3147.952,0.000121
000001,20090922,2897.553,-0.023410
000002,20090922,3040.703,-0.023438
000003,20090922,201.530,-0.017028
000010,20090922,6843.200,-0.025100
000020,20090922,763.814,-0.021840
000300,20090922,3131.026,-0.024178
000902,20090922,3391.497,-0.023956
000903,20090922,3074.509,-0.023330
399001,20090922,11813.460,-0.019240
399004,20090922,4049.515,-0.021168
399106,20090922,1016.972,-0.021512
399107,20090922,1068.134,-0.021629
399108,20090922,517.096,-0.014740
399329,20090922,4729.458,-0.014077
399903,20090922,3074.509,-0.023330
000001,20090923,2842.721,-0.018924
000002,20090923,2983.072,-0.018953
000003,20090923,199.098,-0.012068
000010,20090923,6703.817,-0.020368
000020,20090923,741.995,-0.028566
000300,20090923,3060.069,-0.022663
000902,20090923,3307.574,-0.024745
000903,20090923,3019.940,-0.017749
399001,20090923,11462.334,-0.029723
399004,20090923,3926.349,-0.030415
399106,20090923,987.661,-0.028822
399107,20090923,1037.198,-0.028963
399108,20090923,506.375,-0.020733
399329,20090923,4570.436,-0.033624
399903,20090923,3019.940,-0.017749
000001,20090924,2853.554,0.003811
000002,20090924,2994.482,0.003825
000003,20090924,199.199,0.000507
000010,20090924,6770.802,0.009992
000020,20090924,733.655,-0.011240
000300,20090924,3080.926,0.006816
000902,20090924,3312.942,0.001623
000903,20090924,3053.302,0.011047
399001,20090924,11475.876,0.001181
399004,20090924,3924.971,-0.000351
399106,20090924,983.322,-0.004393
399107,20090924,1032.505,-0.004525
399108,20090924,507.919,0.003049
399329,20090924,4520.799,-0.010860
399903,20090924,3053.302,0.011047
000001,20090925,2838.842,-0.005156
000002,20090925,2978.984,-0.005176
000003,20090925,199.082,-0.000587
000010,20090925,6723.841,-0.006936
000020,20090925,726.329,-0.009986
000300,20090925,3058.528,-0.007270
000902,20090925,3288.063,-0.007510
000903,20090925,3038.040,-0.004999
399001,20090925,11384.162,-0.007992
399004,20090925,3894.551,-0.007750
399106,20090925,976.801,-0.006632
399107,20090925,1025.510,-0.006775
399108,20090925,508.686,0.001510
399329,20090925,4503.671,-0.003789
399903,20090925,3038.040,-0.004999
000001,20090928,2763.525,-0.026531
000002,20090928,2899.869,-0.026558
000003,20090928,195.038,-0.020313
000010,20090928,6525.983,-0.029426
000020,20090928,706.145,-0.027789
000300,20090928,2972.643,-0.028081
000902,20090928,3195.527,-0.028143
000903,20090928,2956.312,-0.026902
399001,20090928,11086.709,-0.026129
399004,20090928,3795.237,-0.025501
399106,20090928,951.267,-0.026140
399107,20090928,998.621,-0.026220
399108,20090928,497.639,-0.021717
399329,20090928,4450.572,-0.011790
399903,20090928,2956.312,-0.026902
000001,20090929,2754.540,-0.003251
000002,20090929,2890.560,-0.003210
000003,20090929,192.570,-0.012654
000010,20090929,6537.665,0.001790
000020,20090929,694.094,-0.017066
000300,20090929,2972.286,-0.000120
000902,20090929,3172.914,-0.007076
000903,20090929,2968.886,0.004253
399001,20090929,11069.282,-0.001572
399004,20090929,3775.457,-0.005212
399106,20090929,937.156,-0.014834
399107,20090929,983.564,-0.015078
399108,20090929,497.034,-0.001216
399329,20090929,4385.829,-0.014547
399903,20090929,2968.886,0.004253
000001,20090930,2779.426,0.009035
000002,20090930,2916.727,0.009053
