交易日期_TrdDt,32,33,34,35,36,37,38,39,40,41
2010-04-14,3141.93,2544.45,2462.97,2715.57,4562.46,3729.64,3818.64,2931.7,2352.71,2099.86
2010-04-15,3181.42,2536.85,2448.59,2684.02,4551.59,3665.92,3818.96,2903.99,2326.51,2087.99
2010-04-16,3117.07,2508.85,2430.7,2674.63,4527.58,3656.63,3748.35,2934.71,2310.23,2076.22
2010-04-19,2932.32,2377.45,2306.63,2551.47,4377.63,3617.71,3535.48,2825.44,2200.91,2000.82
2010-04-20,2918.49,2394.11,2311.45,2564.53,4452.66,3784.8,3514.09,2946.93,2194.89,2009.02
2010-04-21,2991.91,2430.96,2358.08,2641.65,4572.39,3883.96,3561.64,3034.84,2258.38,2071.31
2010-04-22,2964.26,2423.46,2331.64,2644.16,4591.7,3907.91,3475.71,3060.07,2225.6,2073.91
2010-04-23,2980.7,2399.55,2330.84,2611.89,4569.74,3871.27,3473.12,2998.63,2171.39,2051.42
2010-04-26,2968.01,2380.05,2328.78,2630.81,4526.7,3891.22,3436.99,3018.61,2202.21,2049.01
2010-04-27,2905.43,2309.0,2271.64,2576.22,4387.23,3847.42,3380.6,2960.9,2216.02,2020.93
2010-04-28,2895.67,2310.85,2250.28,2540.56,4366.48,3857.78,3375.97,2954.18,2174.91,2001.28
2010-04-29,2842.53,2263.94,2216.0,2466.54,4256.87,3709.74,3390.45,2817.18,2137.99,1959.18
2010-04-30,2878.92,2260.45,2207.5,2395.73,4161.42,3638.46,3449.79,2728.58,2125.24,1953.54
2010-05-04,2859.62,2247.29,2186.42,2365.72,4189.41,3747.88,3352.83,2697.43,2123.3,1934.26
2010-05-05,2848.61,2250.2,2219.06,2403.09,4330.46,3864.04,3354.69,2780.76,2128.73,1950.47
2010-05-06,2662.63,2168.74,2128.38,2305.02,4238.0,3796.37,3173.0,2719.69,2033.98,1890.4
2010-05-07,2550.64,2124.09,2067.29,2258.94,4262.84,3729.59,3141.51,2657.84,1972.16,1845.65
2010-05-10,2590.06,2124.72,2059.51,2250.76,4193.53,3611.76,3205.16,2564.58,1981.2,1852.84
2010-05-11,2552.41,2116.34,2014.13,2194.1,4081.31,3500.39,3122.07,2496.69,1950.36,1811.07
2010-05-12,2556.33,2094.62,2010.76,2164.55,3958.76,3412.76,3202.74,2437.0,1914.81,1799.15
2010-05-13,2627.04,2146.58,2060.49,2237.48,4052.62,3583.36,3266.7,2493.26,1975.76,1825.46
2010-05-14,2606.2,2139.94,2047.18,2229.01,4081.44,3670.11,3222.34,2555.18,1969.1,1837.83
2010-05-17,2451.74,2033.36,1922.15,2082.17,3864.25,3527.86,3071.23,2380.64,1854.14,1749.54
2010-05-18,2511.14,2048.85,1956.15,2103.48,3893.87,3515.28,3162.11,2411.35,1854.46,1761.23
2010-05-19,2517.31,2048.89,1954.82,2108.67,3905.51,3510.09,3133.05,2424.77,1844.73,1758.74
2010-05-20,2493.63,2018.39,1926.37,2079.49,3813.74,3424.94,3079.81,2374.15,1805.37,1734.95
2010-05-21,2513.98,2047.85,1957.13,2118.76,3873.67,3447.77,3117.2,2440.68,1810.62,1739.88
2010-05-24,2623.04,2123.94,2035.9,2209.36,4040.07,3588.14,3223.01,2539.7,1876.59,1794.43
2010-05-25,2548.94,2102.58,1995.73,2194.08,3983.43,3619.9,3136.11,2520.5,1834.36,1765.12
2010-05-26,2541.85,2101.35,2009.62,2192.32,3974.13,3594.97,3134.31,2538.91,1841.44,1770.12
2010-05-27,2592.04,2155.91,2051.07,2223.84,4045.92,3662.89,3163.65,2599.12,1872.56,1794.42
2010-05-28,2590.97,2147.82,2042.08,2218.3,4071.74,3742.05,3141.7,2589.71,1915.13,1787.52
2010-05-31,2513.56,2069.46,1981.8,2157.3,3981.44,3687.59,3065.19,2470.64,1847.16,1742.98
2010-06-01,2475.87,2059.52,1958.18,2123.97,3920.0,3601.53,3039.02,2416.57,1803.86,1725.82
2010-06-02,2499.07,2059.78,1978.17,2163.86,3925.61,3608.0,3028.69,2484.62,1820.61,1733.48
2010-06-03,2466.82,2043.8,1956.08,2149.8,3929.96,3607.67,3008.2,2476.75,1819.42,1712.83
2010-06-04,2472.66,2035.59,1957.69,2160.62,4003.47,3631.15,3006.72,2527.89,1834.79,1718.89
2010-06-07,2406.77,1996.17,1940.47,2138.04,4018.51,3659.98,2926.0,2574.33,1818.34,1691.66
2010-06-08,2399.45,2009.05,1958.37,2163.97,4036.48,3684.58,2901.04,2602.74,1847.18,1696.99
2010-06-09,2467.92,2062.47,2002.02,2216.09,4110.38,3750.17,3028.02,2636.92,1883.41,1727.59
2010-06-10,2432.95,2041.35,1993.28,2225.95,4113.51,3741.97,2959.24,2639.32,1894.95,1725.08
2010-06-11,2461.04,2056.46,1999.05,2224.25,4099.45,3668.16,2977.31,2599.28,1908.38,1723.67
2010-06-17,2444.07,2043.19,1986.1,2203.14,4018.95,3458.85,2984.26,2564.51,1904.81,1722.71
2010-06-18,2408.16,1991.85,1955.21,2121.32,3857.86,3263.2,2982.46,2443.83,1865.92,1685.8
2010-06-21,2482.81,2047.37,2004.66,2174.77,3944.34,3269.61,3097.33,2521.87,1951.16,1724.73
2010-06-22,2478.69,2045.72,2011.42,2184.9,3959.78,3284.19,3094.42,2540.8,1929.65,1731.38
